trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
173,False,"{'a': 0.8411376148446232, 'e': 0.8411376148446232}",20,0,-100.79027696728258,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
174,False,"{'a': 0.8402968976584314, 'e': 0.8402968976584314}",25,6,-48.90713041500918,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 0}",1
175,False,"{'a': 0.8394570207692074, 'e': 0.8394570207692074}",20,0,-110.84761281321975,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
176,False,"{'a': 0.838617983337074, 'e': 0.838617983337074}",30,0,-212.85227663020987,"{0: 16, 1: 1, 2: 8, 3: 3, 4: 2}",0
177,False,"{'a': 0.8377797845229938, 'e': 0.8377797845229938}",25,0,-47.951475329864316,"{0: 19, 1: 3, 2: 1, 3: 2, 4: 0}",0
178,False,"{'a': 0.8369424234887681, 'e': 0.8369424234887681}",25,6,-55.140096441973654,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 0}",1
179,False,"{'a': 0.8361058993970355, 'e': 0.8361058993970355}",20,0,-93.04779877655068,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
180,False,"{'a': 0.835270211411272, 'e': 0.835270211411272}",30,0,-112.24601596017882,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
181,False,"{'a': 0.8344353586957896, 'e': 0.8344353586957896}",25,0,-95.74007754424319,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
182,False,"{'a': 0.8336013404157353, 'e': 0.8336013404157353}",25,6,-116.8964841532055,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 2}",1
183,False,"{'a': 0.832768155737091, 'e': 0.832768155737091}",20,0,-57.147120852528275,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
184,False,"{'a': 0.8319358038266718, 'e': 0.8319358038266718}",30,0,-47.38370819726921,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",0
185,False,"{'a': 0.8311042838521256, 'e': 0.8311042838521256}",25,3,-245.38864050422936,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 5}",1
186,False,"{'a': 0.8302735949819326, 'e': 0.8302735949819326}",25,16,-10.12741155734739,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.8294437363854039, 'e': 0.8294437363854039}",20,0,-119.00023260744078,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
188,False,"{'a': 0.8286147072326806, 'e': 0.8286147072326806}",30,0,-126.34754945127794,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
189,False,"{'a': 0.8277865066947336, 'e': 0.8277865066947336}",20,0,-15.199804820761338,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
190,False,"{'a': 0.8269591339433623, 'e': 0.8269591339433623}",20,0,-84.0213992843153,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
191,False,"{'a': 0.8261325881511938, 'e': 0.8261325881511938}",20,0,-55.90251492384314,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
192,False,"{'a': 0.8253068684916823, 'e': 0.8253068684916823}",30,0,-116.2198598075924,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
193,False,"{'a': 0.8244819741391082, 'e': 0.8244819741391082}",20,0,-57.90642350854095,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
194,False,"{'a': 0.8236579042685769, 'e': 0.8236579042685769}",25,0,-37.91846746851966,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
195,False,"{'a': 0.8228346580560184, 'e': 0.8228346580560184}",20,13,-4.337859838590444,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.8220122346781865, 'e': 0.8220122346781865}",20,0,-93.37165097785706,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
197,False,"{'a': 0.821190633312658, 'e': 0.821190633312658}",25,0,-177.6555477616799,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
198,False,"{'a': 0.8203698531378311, 'e': 0.8203698531378311}",30,0,-188.7440599403181,"{0: 17, 1: 2, 2: 6, 3: 3, 4: 2}",0
199,False,"{'a': 0.8195498933329256, 'e': 0.8195498933329256}",20,0,-118.50601711939038,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
200,False,"{'a': 0.8187307530779818, 'e': 0.8187307530779818}",20,15,-2.2578294701313304,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.8179124315538594, 'e': 0.8179124315538594}",25,0,-74.8540775952537,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
202,False,"{'a': 0.8170949279422366, 'e': 0.8170949279422366}",20,0,-54.458552064942005,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
203,False,"{'a': 0.8162782414256099, 'e': 0.8162782414256099}",20,6,-44.40743910268726,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
204,False,"{'a': 0.8154623711872927, 'e': 0.8154623711872927}",20,3,-72.94004387421494,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
205,False,"{'a': 0.8146473164114145, 'e': 0.8146473164114145}",20,0,-67.4909024800151,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
206,False,"{'a': 0.8138330762829207, 'e': 0.8138330762829207}",20,0,-29.038502738138508,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
207,False,"{'a': 0.813019649987571, 'e': 0.813019649987571}",30,0,-80.00456733535998,"{0: 21, 1: 2, 2: 5, 3: 2, 4: 0}",0
208,False,"{'a': 0.812207036711939, 'e': 0.812207036711939}",25,6,-16.179102640234944,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
209,False,"{'a': 0.8113952356434114, 'e': 0.8113952356434114}",20,0,-88.28531001047733,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
210,False,"{'a': 0.8105842459701871, 'e': 0.8105842459701871}",20,0,-131.20629101354046,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
211,False,"{'a': 0.8097740668812763, 'e': 0.8097740668812763}",30,7,-18.525993970733914,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
212,False,"{'a': 0.8089646975664998, 'e': 0.8089646975664998}",30,0,-78.26889513873239,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
213,False,"{'a': 0.8081561372164884, 'e': 0.8081561372164884}",20,0,-73.23765087733597,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
214,False,"{'a': 0.8073483850226815, 'e': 0.8073483850226815}",30,14,-62.30052624140737,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
215,False,"{'a': 0.8065414401773269, 'e': 0.8065414401773269}",35,0,-130.9284786253783,"{0: 26, 1: 3, 2: 3, 3: 0, 4: 3}",0
216,False,"{'a': 0.8057353018734796, 'e': 0.8057353018734796}",30,0,-93.04826785598438,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
217,False,"{'a': 0.8049299693050015, 'e': 0.8049299693050015}",35,15,-85.24148723701164,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
218,False,"{'a': 0.8041254416665596, 'e': 0.8041254416665596}",25,0,-141.0426945922572,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
219,False,"{'a': 0.8033217181536265, 'e': 0.8033217181536265}",30,0,-58.45018529602186,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
220,False,"{'a': 0.8025187979624785, 'e': 0.8025187979624785}",30,0,-21.428285395578335,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
221,False,"{'a': 0.8017166802901953, 'e': 0.8017166802901953}",25,0,-158.79243159021115,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
222,False,"{'a': 0.8009153643346592, 'e': 0.8009153643346592}",20,0,-158.52226088657721,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
223,False,"{'a': 0.8001148492945541, 'e': 0.8001148492945541}",30,0,-115.56070845132366,"{0: 23, 1: 1, 2: 2, 3: 2, 4: 2}",0
224,False,"{'a': 0.7993151343693651, 'e': 0.7993151343693651}",20,0,-118.63898381243867,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
225,False,"{'a': 0.7985162187593771, 'e': 0.7985162187593771}",25,0,-50.69239546248884,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
226,False,"{'a': 0.7977181016656743, 'e': 0.7977181016656743}",30,0,-40.41449639064393,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
227,False,"{'a': 0.7969207822901396, 'e': 0.7969207822901396}",20,0,-33.36793804551171,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
228,False,"{'a': 0.7961242598354538, 'e': 0.7961242598354538}",35,15,-77.1057211401729,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",1
229,False,"{'a': 0.7953285335050939, 'e': 0.7953285335050939}",35,0,-205.43282677375072,"{0: 21, 1: 2, 2: 8, 3: 1, 4: 3}",0
230,False,"{'a': 0.794533602503334, 'e': 0.794533602503334}",25,0,-231.18062471594624,"{0: 11, 1: 4, 2: 4, 3: 3, 4: 3}",0
231,False,"{'a': 0.7937394660352427, 'e': 0.7937394660352427}",25,0,-57.822108296893916,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
232,False,"{'a': 0.7929461233066837, 'e': 0.7929461233066837}",25,0,-53.23662993404762,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
233,False,"{'a': 0.792153573524314, 'e': 0.792153573524314}",20,0,-108.39204920692686,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
234,False,"{'a': 0.7913618158955839, 'e': 0.7913618158955839}",20,0,-50.67919714375348,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
235,False,"{'a': 0.7905708496287356, 'e': 0.7905708496287356}",20,0,-42.50668657877794,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
236,False,"{'a': 0.7897806739328027, 'e': 0.7897806739328027}",20,0,-95.2769642413051,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
237,False,"{'a': 0.7889912880176096, 'e': 0.7889912880176096}",25,11,-39.96929920206282,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
238,False,"{'a': 0.7882026910937704, 'e': 0.7882026910937704}",30,0,-292.80875122743925,"{0: 14, 1: 1, 2: 8, 3: 3, 4: 4}",0
239,False,"{'a': 0.7874148823726879, 'e': 0.7874148823726879}",20,7,-108.3281053073357,"{0: 6, 1: 2, 2: 1, 3: 3, 4: 1}",1
240,False,"{'a': 0.7866278610665535, 'e': 0.7866278610665535}",25,0,-65.63563782378819,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
241,False,"{'a': 0.7858416263883455, 'e': 0.7858416263883455}",20,16,7.718239648688719,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.7850561775518295, 'e': 0.7850561775518295}",20,0,-17.463548081421735,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
243,False,"{'a': 0.7842715137715565, 'e': 0.7842715137715565}",30,21,-23.650809937703357,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
244,False,"{'a': 0.7834876342628625, 'e': 0.7834876342628625}",20,4,-20.782964897484227,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
245,False,"{'a': 0.7827045382418681, 'e': 0.7827045382418681}",35,7,-33.64102099994085,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 0}",1
246,False,"{'a': 0.7819222249254772, 'e': 0.7819222249254772}",20,13,-7.099270269576199,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
247,False,"{'a': 0.7811406935313765, 'e': 0.7811406935313765}",25,0,-131.70627924844888,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
248,False,"{'a': 0.7803599432780343, 'e': 0.7803599432780343}",25,6,-74.6122676184926,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
249,False,"{'a': 0.7795799733847004, 'e': 0.7795799733847004}",20,0,-69.14802357375427,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
250,False,"{'a': 0.7788007830714049, 'e': 0.7788007830714049}",20,0,-87.06487595712606,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
251,False,"{'a': 0.7780223715589573, 'e': 0.7780223715589573}",20,0,-74.44558834411046,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
252,False,"{'a': 0.7772447380689461, 'e': 0.7772447380689461}",25,0,-100.99224825811577,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
253,False,"{'a': 0.7764678818237378, 'e': 0.7764678818237378}",20,0,-147.584124780054,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
254,False,"{'a': 0.775691802046476, 'e': 0.775691802046476}",25,0,-193.5612210360496,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
255,False,"{'a': 0.774916497961081, 'e': 0.774916497961081}",25,0,-116.8755449839073,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
256,False,"{'a': 0.7741419687922484, 'e': 0.7741419687922484}",20,0,-70.94221199236505,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",1
257,False,"{'a': 0.7733682137654491, 'e': 0.7733682137654491}",25,0,-114.76138592940143,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",1
258,False,"{'a': 0.772595232106928, 'e': 0.772595232106928}",30,3,-96.2737119117861,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 2}",1
259,False,"{'a': 0.7718230230437034, 'e': 0.7718230230437034}",20,0,-47.355708446700575,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
260,False,"{'a': 0.7710515858035663, 'e': 0.7710515858035663}",25,0,-31.330225510556087,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
261,False,"{'a': 0.7702809196150792, 'e': 0.7702809196150792}",30,0,-68.96703109565067,"{0: 20, 1: 1, 2: 9, 3: 0, 4: 0}",0
262,False,"{'a': 0.7695110237075758, 'e': 0.7695110237075758}",30,0,-96.96906620535715,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
263,False,"{'a': 0.7687418973111603, 'e': 0.7687418973111603}",20,0,-141.024932719691,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
264,False,"{'a': 0.7679735396567061, 'e': 0.7679735396567061}",20,0,-28.59374714779772,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
265,False,"{'a': 0.7672059499758557, 'e': 0.7672059499758557}",25,0,-138.89187202098051,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
266,False,"{'a': 0.7664391275010192, 'e': 0.7664391275010192}",20,9,-72.10848554782096,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 2}",1
267,False,"{'a': 0.7656730714653739, 'e': 0.7656730714653739}",30,0,-54.66543251122144,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
268,False,"{'a': 0.764907781102864, 'e': 0.764907781102864}",20,3,-39.31633943324854,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
269,False,"{'a': 0.764143255648199, 'e': 0.764143255648199}",20,0,-73.88681971392708,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
270,False,"{'a': 0.7633794943368531, 'e': 0.7633794943368531}",35,0,-103.43099932314271,"{0: 25, 1: 3, 2: 5, 3: 1, 4: 1}",0
271,False,"{'a': 0.7626164964050653, 'e': 0.7626164964050653}",20,8,2.7487270665749115,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.7618542610898376, 'e': 0.7618542610898376}",20,0,-100.47115471845743,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
273,False,"{'a': 0.7610927876289343, 'e': 0.7610927876289343}",25,0,-43.20547240414984,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
274,False,"{'a': 0.7603320752608821, 'e': 0.7603320752608821}",20,6,-32.50177892023957,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
275,False,"{'a': 0.7595721232249685, 'e': 0.7595721232249685}",25,0,-42.936734817800684,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
276,False,"{'a': 0.7588129307612413, 'e': 0.7588129307612413}",20,0,-100.53001624614517,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
277,False,"{'a': 0.7580544971105083, 'e': 0.7580544971105083}",20,13,1.5989830729008587,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.7572968215143355, 'e': 0.7572968215143355}",20,0,-60.93857713573468,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
279,False,"{'a': 0.7565399032150474, 'e': 0.7565399032150474}",20,0,6.848127047762618,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
280,False,"{'a': 0.7557837414557255, 'e': 0.7557837414557255}",20,0,-62.020748765957144,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
281,False,"{'a': 0.755028335480208, 'e': 0.755028335480208}",20,0,-60.191883254203546,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
282,False,"{'a': 0.754273684533089, 'e': 0.754273684533089}",30,0,-123.42109447752766,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
283,False,"{'a': 0.7535197878597172, 'e': 0.7535197878597172}",20,0,-54.69336292109856,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
284,False,"{'a': 0.7527666447061963, 'e': 0.7527666447061963}",25,0,-66.14297806466524,"{0: 19, 1: 3, 2: 0, 3: 2, 4: 1}",0
285,False,"{'a': 0.7520142543193826, 'e': 0.7520142543193826}",25,0,-11.526423636262855,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
286,False,"{'a': 0.751262615946886, 'e': 0.751262615946886}",25,0,-18.478097395129858,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
287,False,"{'a': 0.750511728837068, 'e': 0.750511728837068}",20,0,-96.81421449051105,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
288,False,"{'a': 0.7497615922390413, 'e': 0.7497615922390413}",20,0,-111.12404072636281,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
289,False,"{'a': 0.7490122054026693, 'e': 0.7490122054026693}",20,0,-155.76738120703502,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
290,False,"{'a': 0.7482635675785653, 'e': 0.7482635675785653}",20,0,-86.96465403131003,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
291,False,"{'a': 0.747515678018091, 'e': 0.747515678018091}",25,7,18.638846255174837,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.7467685359733571, 'e': 0.7467685359733571}",20,8,8.698506960248725,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.7460221406972215, 'e': 0.7460221406972215}",25,0,-93.8475013412144,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
294,False,"{'a': 0.7452764914432887, 'e': 0.7452764914432887}",20,0,-4.14291915894672,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
295,False,"{'a': 0.7445315874659094, 'e': 0.7445315874659094}",20,0,-77.34245210268791,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
296,False,"{'a': 0.7437874280201796, 'e': 0.7437874280201796}",25,0,-94.95551965062775,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
297,False,"{'a': 0.7430440123619398, 'e': 0.7430440123619398}",20,0,-78.52143476790569,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
298,False,"{'a': 0.7423013397477743, 'e': 0.7423013397477743}",35,0,-114.35728783964362,"{0: 23, 1: 2, 2: 9, 3: 0, 4: 1}",0
299,False,"{'a': 0.7415594094350105, 'e': 0.7415594094350105}",25,0,-75.40839350990385,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
300,False,"{'a': 0.7408182206817179, 'e': 0.7408182206817179}",20,0,-92.22822289612265,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
301,False,"{'a': 0.7400777727467076, 'e': 0.7400777727467076}",20,0,-80.21651796004245,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
302,False,"{'a': 0.7393380648895319, 'e': 0.7393380648895319}",35,0,-136.17249216944938,"{0: 23, 1: 3, 2: 7, 3: 0, 4: 2}",0
303,False,"{'a': 0.7385990963704826, 'e': 0.7385990963704826}",25,0,-54.81220895802931,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
304,False,"{'a': 0.7378608664505911, 'e': 0.7378608664505911}",20,0,-1.9232252165147967,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
305,False,"{'a': 0.7371233743916278, 'e': 0.7371233743916278}",35,0,-141.57537467204122,"{0: 23, 1: 2, 2: 6, 3: 3, 4: 1}",0
306,False,"{'a': 0.7363866194561001, 'e': 0.7363866194561001}",35,15,-68.45859215884018,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",1
307,False,"{'a': 0.7356506009072533, 'e': 0.7356506009072533}",20,0,-143.82346577923528,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
308,False,"{'a': 0.7349153180090687, 'e': 0.7349153180090687}",30,0,-127.45417645864507,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
309,False,"{'a': 0.7341807700262634, 'e': 0.7341807700262634}",20,0,-106.13458121655776,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
310,False,"{'a': 0.7334469562242892, 'e': 0.7334469562242892}",30,10,-117.39345682509916,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
311,False,"{'a': 0.7327138758693325, 'e': 0.7327138758693325}",20,0,-62.230737971927766,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
312,False,"{'a': 0.7319815282283126, 'e': 0.7319815282283126}",25,0,-143.65843908235712,"{0: 17, 1: 0, 2: 3, 3: 3, 4: 2}",0
313,False,"{'a': 0.731249912568882, 'e': 0.731249912568882}",20,0,-152.05500527084467,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
314,False,"{'a': 0.7305190281594249, 'e': 0.7305190281594249}",20,0,-14.832133123889346,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
315,False,"{'a': 0.7297888742690568, 'e': 0.7297888742690568}",30,11,0.9396736147373594,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.7290594501676237, 'e': 0.7290594501676237}",20,0,-35.36443463185827,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
317,False,"{'a': 0.7283307551257017, 'e': 0.7283307551257017}",25,0,-50.15155852792209,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
318,False,"{'a': 0.7276027884145955, 'e': 0.7276027884145955}",20,0,-84.58338623632218,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
319,False,"{'a': 0.7268755493063382, 'e': 0.7268755493063382}",20,0,-35.79079185452873,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
320,False,"{'a': 0.7261490370736909, 'e': 0.7261490370736909}",35,18,-29.69329393933942,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
321,False,"{'a': 0.7254232509901412, 'e': 0.7254232509901412}",25,15,-12.843494465233345,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
322,False,"{'a': 0.7246981903299029, 'e': 0.7246981903299029}",30,0,-148.75399110933733,"{0: 17, 1: 6, 2: 4, 3: 1, 4: 2}",0
323,False,"{'a': 0.7239738543679153, 'e': 0.7239738543679153}",25,0,0.5280055913387205,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
324,False,"{'a': 0.7232502423798424, 'e': 0.7232502423798424}",20,5,-25.43945368221669,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
325,False,"{'a': 0.7225273536420722, 'e': 0.7225273536420722}",20,9,-51.2467727357555,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
326,False,"{'a': 0.7218051874317158, 'e': 0.7218051874317158}",25,3,-37.97793563673962,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 0}",1
327,False,"{'a': 0.721083743026607, 'e': 0.721083743026607}",20,0,-106.2544173874849,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
328,False,"{'a': 0.7203630197053014, 'e': 0.7203630197053014}",20,0,-78.88463036491468,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
329,False,"{'a': 0.7196430167470754, 'e': 0.7196430167470754}",20,0,-42.74329622239621,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
330,False,"{'a': 0.7189237334319262, 'e': 0.7189237334319262}",20,0,-30.036688555681526,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",1
331,False,"{'a': 0.7182051690405703, 'e': 0.7182051690405703}",30,14,-42.949066327923056,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 0}",1
332,False,"{'a': 0.7174873228544433, 'e': 0.7174873228544433}",20,1,-65.04804071769594,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
333,False,"{'a': 0.716770194155699, 'e': 0.716770194155699}",20,0,-95.65761172291106,"{0: 12, 1: 6, 2: 0, 3: 0, 4: 2}",0
334,False,"{'a': 0.7160537822272085, 'e': 0.7160537822272085}",30,3,14.547971869211244,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.7153380863525599, 'e': 0.7153380863525599}",20,0,-45.47850394710008,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
336,False,"{'a': 0.7146231058160573, 'e': 0.7146231058160573}",20,6,-48.86705930570268,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 0}",1
337,False,"{'a': 0.71390883990272, 'e': 0.71390883990272}",25,0,-180.91664185786965,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
338,False,"{'a': 0.7131952878982822, 'e': 0.7131952878982822}",35,22,-17.672720398108865,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
339,False,"{'a': 0.7124824490891918, 'e': 0.7124824490891918}",20,0,-67.1264691280272,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
340,False,"{'a': 0.7117703227626097, 'e': 0.7117703227626097}",25,10,-11.154647273626948,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
341,False,"{'a': 0.7110589082064097, 'e': 0.7110589082064097}",20,0,-154.19781322287173,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 4}",0
342,False,"{'a': 0.7103482047091773, 'e': 0.7103482047091773}",25,0,-129.02413527527986,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
343,False,"{'a': 0.7096382115602087, 'e': 0.7096382115602087}",25,0,-76.61120690147625,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
344,False,"{'a': 0.7089289280495107, 'e': 0.7089289280495107}",20,4,-21.282731885274146,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
345,False,"{'a': 0.7082203534678, 'e': 0.7082203534678}",35,0,-139.13842937263914,"{0: 25, 1: 1, 2: 5, 3: 2, 4: 2}",0
